id	model_name	language	question_id	run_number	question_chars	context_chars	prompt_chars	response_chars	input_tokens_est_min	input_tokens_est_max	input_tokens_est_mid	response_tokens_est_min	response_tokens_est_max	response_tokens_est_mid	total_tokens_est_min	total_tokens_est_max	total_tokens_est_mid	max_model_len	max_model_len_source	remaining_output_tokens_est_min	remaining_output_tokens_est_max	effective_output_cap_est_min	effective_output_cap_est_max	would_exceed_max_len_est	base_question
1681	eurollm-22b-instruct-2512	MT	Q1_MT	1	132	1887	2592	1324	519	648	584	265	331	298	784	979	882	16384	config	15736	15865	2048	2048	FALSE	Q1
1682	eurollm-22b-instruct-2512	MT	Q1_MT	2	132	1887	2592	1324	519	648	584	265	331	298	784	979	882	16384	config	15736	15865	2048	2048	FALSE	Q1
1683	eurollm-22b-instruct-2512	MT	Q1_MT	3	132	1887	2592	1324	519	648	584	265	331	298	784	979	882	16384	config	15736	15865	2048	2048	FALSE	Q1
1684	eurollm-22b-instruct-2512	MT	Q2_MT	1	88	1862	2523	1517	505	631	568	304	380	342	809	1011	910	16384	config	15753	15879	2048	2048	FALSE	Q2
1685	eurollm-22b-instruct-2512	MT	Q2_MT	2	88	1862	2523	1517	505	631	568	304	380	342	809	1011	910	16384	config	15753	15879	2048	2048	FALSE	Q2
1686	eurollm-22b-instruct-2512	MT	Q2_MT	3	88	1862	2523	1517	505	631	568	304	380	342	809	1011	910	16384	config	15753	15879	2048	2048	FALSE	Q2
1687	eurollm-22b-instruct-2512	MT	Q3_MT	1	109	1901	2583	1357	517	646	582	272	340	306	789	986	888	16384	config	15738	15867	2048	2048	FALSE	Q3
1688	eurollm-22b-instruct-2512	MT	Q3_MT	2	109	1901	2583	1357	517	646	582	272	340	306	789	986	888	16384	config	15738	15867	2048	2048	FALSE	Q3
1689	eurollm-22b-instruct-2512	MT	Q3_MT	3	109	1901	2583	1357	517	646	582	272	340	306	789	986	888	16384	config	15738	15867	2048	2048	FALSE	Q3
1690	eurollm-22b-instruct-2512	MT	Q4_MT	1	112	1843	2528	1363	506	632	569	273	341	307	779	973	876	16384	config	15752	15878	2048	2048	FALSE	Q4
1691	eurollm-22b-instruct-2512	MT	Q4_MT	2	112	1843	2528	1363	506	632	569	273	341	307	779	973	876	16384	config	15752	15878	2048	2048	FALSE	Q4
1692	eurollm-22b-instruct-2512	MT	Q4_MT	3	112	1843	2528	1363	506	632	569	273	341	307	779	973	876	16384	config	15752	15878	2048	2048	FALSE	Q4
1693	eurollm-22b-instruct-2512	MT	Q5_MT	1	121	1824	2518	1407	504	630	567	282	352	317	786	982	884	16384	config	15754	15880	2048	2048	FALSE	Q5
1694	eurollm-22b-instruct-2512	MT	Q5_MT	2	121	1824	2518	1407	504	630	567	282	352	317	786	982	884	16384	config	15754	15880	2048	2048	FALSE	Q5
1695	eurollm-22b-instruct-2512	MT	Q5_MT	3	121	1824	2518	1407	504	630	567	282	352	317	786	982	884	16384	config	15754	15880	2048	2048	FALSE	Q5
1696	eurollm-22b-instruct-2512	PL	Q1_PL	1	119	1887	2579	1661	516	645	580	333	416	374	849	1061	954	16384	config	15739	15868	2048	2048	FALSE	Q1
1697	eurollm-22b-instruct-2512	PL	Q1_PL	2	119	1887	2579	1661	516	645	580	333	416	374	849	1061	954	16384	config	15739	15868	2048	2048	FALSE	Q1
1698	eurollm-22b-instruct-2512	PL	Q1_PL	3	119	1887	2579	1661	516	645	580	333	416	374	849	1061	954	16384	config	15739	15868	2048	2048	FALSE	Q1
1699	eurollm-22b-instruct-2512	PL	Q2_PL	1	79	1862	2514	1585	503	629	566	317	397	357	820	1026	923	16384	config	15755	15881	2048	2048	FALSE	Q2
1700	eurollm-22b-instruct-2512	PL	Q2_PL	2	79	1862	2514	1753	503	629	566	351	439	395	854	1068	961	16384	config	15755	15881	2048	2048	FALSE	Q2
1701	eurollm-22b-instruct-2512	PL	Q2_PL	3	79	1862	2514	1753	503	629	566	351	439	395	854	1068	961	16384	config	15755	15881	2048	2048	FALSE	Q2
1702	eurollm-22b-instruct-2512	PL	Q3_PL	1	119	1901	2593	1540	519	649	584	308	385	346	827	1034	930	16384	config	15735	15865	2048	2048	FALSE	Q3
1703	eurollm-22b-instruct-2512	PL	Q3_PL	2	119	1901	2593	1377	519	649	584	276	345	310	795	994	894	16384	config	15735	15865	2048	2048	FALSE	Q3
1704	eurollm-22b-instruct-2512	PL	Q3_PL	3	119	1901	2593	1377	519	649	584	276	345	310	795	994	894	16384	config	15735	15865	2048	2048	FALSE	Q3
1705	eurollm-22b-instruct-2512	PL	Q4_PL	1	101	1843	2517	1626	504	630	567	326	407	366	830	1037	933	16384	config	15754	15880	2048	2048	FALSE	Q4
1706	eurollm-22b-instruct-2512	PL	Q4_PL	2	101	1843	2517	1632	504	630	567	327	408	368	831	1038	935	16384	config	15754	15880	2048	2048	FALSE	Q4
1707	eurollm-22b-instruct-2512	PL	Q4_PL	3	101	1843	2517	1632	504	630	567	327	408	368	831	1038	935	16384	config	15754	15880	2048	2048	FALSE	Q4
1708	eurollm-22b-instruct-2512	PL	Q5_PL	1	121	1824	2518	1405	504	630	567	281	352	316	785	982	883	16384	config	15754	15880	2048	2048	FALSE	Q5
1709	eurollm-22b-instruct-2512	PL	Q5_PL	2	121	1824	2518	1405	504	630	567	281	352	316	785	982	883	16384	config	15754	15880	2048	2048	FALSE	Q5
1710	eurollm-22b-instruct-2512	PL	Q5_PL	3	121	1824	2518	1405	504	630	567	281	352	316	785	982	883	16384	config	15754	15880	2048	2048	FALSE	Q5
1711	eurollm-22b-instruct-2512	PT	Q1_PT	1	147	1887	2607	1948	522	652	587	390	487	438	912	1139	1025	16384	config	15732	15862	2048	2048	FALSE	Q1
1712	eurollm-22b-instruct-2512	PT	Q1_PT	2	147	1887	2607	1948	522	652	587	390	487	438	912	1139	1025	16384	config	15732	15862	2048	2048	FALSE	Q1
1713	eurollm-22b-instruct-2512	PT	Q1_PT	3	147	1887	2607	1948	522	652	587	390	487	438	912	1139	1025	16384	config	15732	15862	2048	2048	FALSE	Q1
1714	eurollm-22b-instruct-2512	PT	Q2_PT	1	84	1862	2519	1742	504	630	567	349	436	392	853	1066	959	16384	config	15754	15880	2048	2048	FALSE	Q2
1715	eurollm-22b-instruct-2512	PT	Q2_PT	2	84	1862	2519	1742	504	630	567	349	436	392	853	1066	959	16384	config	15754	15880	2048	2048	FALSE	Q2
1716	eurollm-22b-instruct-2512	PT	Q2_PT	3	84	1862	2519	1742	504	630	567	349	436	392	853	1066	959	16384	config	15754	15880	2048	2048	FALSE	Q2
1717	eurollm-22b-instruct-2512	PT	Q3_PT	1	107	1901	2581	2193	517	646	582	439	549	494	956	1195	1076	16384	config	15738	15867	2048	2048	FALSE	Q3
1718	eurollm-22b-instruct-2512	PT	Q3_PT	2	107	1901	2581	2193	517	646	582	439	549	494	956	1195	1076	16384	config	15738	15867	2048	2048	FALSE	Q3
1719	eurollm-22b-instruct-2512	PT	Q3_PT	3	107	1901	2581	2193	517	646	582	439	549	494	956	1195	1076	16384	config	15738	15867	2048	2048	FALSE	Q3
1720	eurollm-22b-instruct-2512	PT	Q4_PT	1	132	1843	2548	1906	510	637	574	382	477	430	892	1114	1004	16384	config	15747	15874	2048	2048	FALSE	Q4
1721	eurollm-22b-instruct-2512	PT	Q4_PT	2	132	1843	2548	1648	510	637	574	330	412	371	840	1049	945	16384	config	15747	15874	2048	2048	FALSE	Q4
1722	eurollm-22b-instruct-2512	PT	Q4_PT	3	132	1843	2548	1648	510	637	574	330	412	371	840	1049	945	16384	config	15747	15874	2048	2048	FALSE	Q4
1723	eurollm-22b-instruct-2512	PT	Q5_PT	1	106	1824	2503	1760	501	626	564	352	440	396	853	1066	960	16384	config	15758	15883	2048	2048	FALSE	Q5
1724	eurollm-22b-instruct-2512	PT	Q5_PT	2	106	1824	2503	1843	501	626	564	369	461	415	870	1087	979	16384	config	15758	15883	2048	2048	FALSE	Q5
1725	eurollm-22b-instruct-2512	PT	Q5_PT	3	106	1824	2503	1843	501	626	564	369	461	415	870	1087	979	16384	config	15758	15883	2048	2048	FALSE	Q5
1726	eurollm-22b-instruct-2512	RO	Q1_RO	1	136	1887	2596	2370	520	649	584	474	593	534	994	1242	1118	16384	config	15735	15864	2048	2048	FALSE	Q1
1727	eurollm-22b-instruct-2512	RO	Q1_RO	2	136	1887	2596	2370	520	649	584	474	593	534	994	1242	1118	16384	config	15735	15864	2048	2048	FALSE	Q1
1728	eurollm-22b-instruct-2512	RO	Q1_RO	3	136	1887	2596	2370	520	649	584	474	593	534	994	1242	1118	16384	config	15735	15864	2048	2048	FALSE	Q1
1729	eurollm-22b-instruct-2512	RO	Q2_RO	1	85	1862	2520	1564	504	630	567	313	391	352	817	1021	919	16384	config	15754	15880	2048	2048	FALSE	Q2
1730	eurollm-22b-instruct-2512	RO	Q2_RO	2	85	1862	2520	1564	504	630	567	313	391	352	817	1021	919	16384	config	15754	15880	2048	2048	FALSE	Q2
1731	eurollm-22b-instruct-2512	RO	Q2_RO	3	85	1862	2520	1564	504	630	567	313	391	352	817	1021	919	16384	config	15754	15880	2048	2048	FALSE	Q2
1732	eurollm-22b-instruct-2512	RO	Q3_RO	1	115	1901	2589	2016	518	648	583	404	504	454	922	1152	1037	16384	config	15736	15866	2048	2048	FALSE	Q3
1733	eurollm-22b-instruct-2512	RO	Q3_RO	2	115	1901	2589	2016	518	648	583	404	504	454	922	1152	1037	16384	config	15736	15866	2048	2048	FALSE	Q3
1734	eurollm-22b-instruct-2512	RO	Q3_RO	3	115	1901	2589	2016	518	648	583	404	504	454	922	1152	1037	16384	config	15736	15866	2048	2048	FALSE	Q3
1735	eurollm-22b-instruct-2512	RO	Q4_RO	1	111	1843	2527	1609	506	632	569	322	403	362	828	1035	931	16384	config	15752	15878	2048	2048	FALSE	Q4
1736	eurollm-22b-instruct-2512	RO	Q4_RO	2	111	1843	2527	1609	506	632	569	322	403	362	828	1035	931	16384	config	15752	15878	2048	2048	FALSE	Q4
1737	eurollm-22b-instruct-2512	RO	Q4_RO	3	111	1843	2527	1609	506	632	569	322	403	362	828	1035	931	16384	config	15752	15878	2048	2048	FALSE	Q4
1738	eurollm-22b-instruct-2512	RO	Q5_RO	1	111	1824	2508	1544	502	627	564	309	386	348	811	1013	912	16384	config	15757	15882	2048	2048	FALSE	Q5
1739	eurollm-22b-instruct-2512	RO	Q5_RO	2	111	1824	2508	1544	502	627	564	309	386	348	811	1013	912	16384	config	15757	15882	2048	2048	FALSE	Q5
1740	eurollm-22b-instruct-2512	RO	Q5_RO	3	111	1824	2508	1544	502	627	564	309	386	348	811	1013	912	16384	config	15757	15882	2048	2048	FALSE	Q5
1741	eurollm-22b-instruct-2512	SK	Q1_SK	1	110	1887	2570	1921	514	643	578	385	481	433	899	1124	1011	16384	config	15741	15870	2048	2048	FALSE	Q1
1742	eurollm-22b-instruct-2512	SK	Q1_SK	2	110	1887	2570	1921	514	643	578	385	481	433	899	1124	1011	16384	config	15741	15870	2048	2048	FALSE	Q1
1743	eurollm-22b-instruct-2512	SK	Q1_SK	3	110	1887	2570	1921	514	643	578	385	481	433	899	1124	1011	16384	config	15741	15870	2048	2048	FALSE	Q1
1744	eurollm-22b-instruct-2512	SK	Q2_SK	1	93	1862	2528	1656	506	632	569	332	414	373	838	1046	942	16384	config	15752	15878	2048	2048	FALSE	Q2
1745	eurollm-22b-instruct-2512	SK	Q2_SK	2	93	1862	2528	1656	506	632	569	332	414	373	838	1046	942	16384	config	15752	15878	2048	2048	FALSE	Q2
1746	eurollm-22b-instruct-2512	SK	Q2_SK	3	93	1862	2528	1656	506	632	569	332	414	373	838	1046	942	16384	config	15752	15878	2048	2048	FALSE	Q2
1747	eurollm-22b-instruct-2512	SK	Q3_SK	1	97	1901	2571	1930	515	643	579	386	483	434	901	1126	1013	16384	config	15741	15869	2048	2048	FALSE	Q3
1748	eurollm-22b-instruct-2512	SK	Q3_SK	2	97	1901	2571	1930	515	643	579	386	483	434	901	1126	1013	16384	config	15741	15869	2048	2048	FALSE	Q3
1749	eurollm-22b-instruct-2512	SK	Q3_SK	3	97	1901	2571	1930	515	643	579	386	483	434	901	1126	1013	16384	config	15741	15869	2048	2048	FALSE	Q3
1750	eurollm-22b-instruct-2512	SK	Q4_SK	1	118	1843	2534	1618	507	634	570	324	405	364	831	1039	934	16384	config	15750	15877	2048	2048	FALSE	Q4
1751	eurollm-22b-instruct-2512	SK	Q4_SK	2	118	1843	2534	1618	507	634	570	324	405	364	831	1039	934	16384	config	15750	15877	2048	2048	FALSE	Q4
1752	eurollm-22b-instruct-2512	SK	Q4_SK	3	118	1843	2534	1618	507	634	570	324	405	364	831	1039	934	16384	config	15750	15877	2048	2048	FALSE	Q4
1753	eurollm-22b-instruct-2512	SK	Q5_SK	1	113	1824	2510	1364	502	628	565	273	341	307	775	969	872	16384	config	15756	15882	2048	2048	FALSE	Q5
1754	eurollm-22b-instruct-2512	SK	Q5_SK	2	113	1824	2510	1364	502	628	565	273	341	307	775	969	872	16384	config	15756	15882	2048	2048	FALSE	Q5
1755	eurollm-22b-instruct-2512	SK	Q5_SK	3	113	1824	2510	1364	502	628	565	273	341	307	775	969	872	16384	config	15756	15882	2048	2048	FALSE	Q5
1756	eurollm-22b-instruct-2512	SL	Q1_SL	1	108	1887	2568	1419	514	642	578	284	355	320	798	997	898	16384	config	15742	15870	2048	2048	FALSE	Q1
1757	eurollm-22b-instruct-2512	SL	Q1_SL	2	108	1887	2568	1461	514	642	578	293	366	330	807	1008	908	16384	config	15742	15870	2048	2048	FALSE	Q1
1758	eurollm-22b-instruct-2512	SL	Q1_SL	3	108	1887	2568	1461	514	642	578	293	366	330	807	1008	908	16384	config	15742	15870	2048	2048	FALSE	Q1
1759	eurollm-22b-instruct-2512	SL	Q2_SL	1	86	1862	2521	1663	505	631	568	333	416	374	838	1047	942	16384	config	15753	15879	2048	2048	FALSE	Q2
1760	eurollm-22b-instruct-2512	SL	Q2_SL	2	86	1862	2521	1663	505	631	568	333	416	374	838	1047	942	16384	config	15753	15879	2048	2048	FALSE	Q2
1761	eurollm-22b-instruct-2512	SL	Q2_SL	3	86	1862	2521	1663	505	631	568	333	416	374	838	1047	942	16384	config	15753	15879	2048	2048	FALSE	Q2
1762	eurollm-22b-instruct-2512	SL	Q3_SL	1	105	1901	2579	1928	516	645	580	386	482	434	902	1127	1014	16384	config	15739	15868	2048	2048	FALSE	Q3
1763	eurollm-22b-instruct-2512	SL	Q3_SL	2	105	1901	2579	1928	516	645	580	386	482	434	902	1127	1014	16384	config	15739	15868	2048	2048	FALSE	Q3
1764	eurollm-22b-instruct-2512	SL	Q3_SL	3	105	1901	2579	1928	516	645	580	386	482	434	902	1127	1014	16384	config	15739	15868	2048	2048	FALSE	Q3
1765	eurollm-22b-instruct-2512	SL	Q4_SL	1	94	1843	2510	1572	502	628	565	315	393	354	817	1021	919	16384	config	15756	15882	2048	2048	FALSE	Q4
1766	eurollm-22b-instruct-2512	SL	Q4_SL	2	94	1843	2510	1572	502	628	565	315	393	354	817	1021	919	16384	config	15756	15882	2048	2048	FALSE	Q4
1767	eurollm-22b-instruct-2512	SL	Q4_SL	3	94	1843	2510	1572	502	628	565	315	393	354	817	1021	919	16384	config	15756	15882	2048	2048	FALSE	Q4
1768	eurollm-22b-instruct-2512	SL	Q5_SL	1	107	1824	2504	1502	501	626	564	301	376	338	802	1002	902	16384	config	15758	15883	2048	2048	FALSE	Q5
1769	eurollm-22b-instruct-2512	SL	Q5_SL	2	107	1824	2504	1502	501	626	564	301	376	338	802	1002	902	16384	config	15758	15883	2048	2048	FALSE	Q5
1770	eurollm-22b-instruct-2512	SL	Q5_SL	3	107	1824	2504	1502	501	626	564	301	376	338	802	1002	902	16384	config	15758	15883	2048	2048	FALSE	Q5
1771	eurollm-22b-instruct-2512	ES	Q1_ES	1	138	1887	2598	2374	520	650	585	475	594	534	995	1244	1119	16384	config	15734	15864	2048	2048	FALSE	Q1
1772	eurollm-22b-instruct-2512	ES	Q1_ES	2	138	1887	2598	2374	520	650	585	475	594	534	995	1244	1119	16384	config	15734	15864	2048	2048	FALSE	Q1
1773	eurollm-22b-instruct-2512	ES	Q1_ES	3	138	1887	2598	2374	520	650	585	475	594	534	995	1244	1119	16384	config	15734	15864	2048	2048	FALSE	Q1
1774	eurollm-22b-instruct-2512	ES	Q2_ES	1	93	1862	2528	1746	506	632	569	350	437	394	856	1069	963	16384	config	15752	15878	2048	2048	FALSE	Q2
1775	eurollm-22b-instruct-2512	ES	Q2_ES	2	93	1862	2528	1709	506	632	569	342	428	385	848	1060	954	16384	config	15752	15878	2048	2048	FALSE	Q2
1776	eurollm-22b-instruct-2512	ES	Q2_ES	3	93	1862	2528	1709	506	632	569	342	428	385	848	1060	954	16384	config	15752	15878	2048	2048	FALSE	Q2
1777	eurollm-22b-instruct-2512	ES	Q3_ES	1	103	1901	2577	1624	516	645	580	325	406	366	841	1051	946	16384	config	15739	15868	2048	2048	FALSE	Q3
1778	eurollm-22b-instruct-2512	ES	Q3_ES	2	103	1901	2577	1624	516	645	580	325	406	366	841	1051	946	16384	config	15739	15868	2048	2048	FALSE	Q3
1779	eurollm-22b-instruct-2512	ES	Q3_ES	3	103	1901	2577	1624	516	645	580	325	406	366	841	1051	946	16384	config	15739	15868	2048	2048	FALSE	Q3
1780	eurollm-22b-instruct-2512	ES	Q4_ES	1	134	1843	2550	1738	510	638	574	348	435	392	858	1073	966	16384	config	15746	15874	2048	2048	FALSE	Q4
1781	eurollm-22b-instruct-2512	ES	Q4_ES	2	134	1843	2550	1738	510	638	574	348	435	392	858	1073	966	16384	config	15746	15874	2048	2048	FALSE	Q4
1782	eurollm-22b-instruct-2512	ES	Q4_ES	3	134	1843	2550	1738	510	638	574	348	435	392	858	1073	966	16384	config	15746	15874	2048	2048	FALSE	Q4
1783	eurollm-22b-instruct-2512	ES	Q5_ES	1	110	1824	2507	1887	502	627	564	378	472	425	880	1099	989	16384	config	15757	15882	2048	2048	FALSE	Q5
1784	eurollm-22b-instruct-2512	ES	Q5_ES	2	110	1824	2507	1887	502	627	564	378	472	425	880	1099	989	16384	config	15757	15882	2048	2048	FALSE	Q5
1785	eurollm-22b-instruct-2512	ES	Q5_ES	3	110	1824	2507	1887	502	627	564	378	472	425	880	1099	989	16384	config	15757	15882	2048	2048	FALSE	Q5
1786	eurollm-22b-instruct-2512	SV	Q1_SV	1	137	1887	2597	1500	520	650	585	300	375	338	820	1025	923	16384	config	15734	15864	2048	2048	FALSE	Q1
1787	eurollm-22b-instruct-2512	SV	Q1_SV	2	137	1887	2597	1500	520	650	585	300	375	338	820	1025	923	16384	config	15734	15864	2048	2048	FALSE	Q1
1788	eurollm-22b-instruct-2512	SV	Q1_SV	3	137	1887	2597	1500	520	650	585	300	375	338	820	1025	923	16384	config	15734	15864	2048	2048	FALSE	Q1
1789	eurollm-22b-instruct-2512	SV	Q2_SV	1	82	1862	2517	1801	504	630	567	361	451	406	865	1081	973	16384	config	15754	15880	2048	2048	FALSE	Q2
1790	eurollm-22b-instruct-2512	SV	Q2_SV	2	82	1862	2517	1801	504	630	567	361	451	406	865	1081	973	16384	config	15754	15880	2048	2048	FALSE	Q2
1791	eurollm-22b-instruct-2512	SV	Q2_SV	3	82	1862	2517	1801	504	630	567	361	451	406	865	1081	973	16384	config	15754	15880	2048	2048	FALSE	Q2
1792	eurollm-22b-instruct-2512	SV	Q3_SV	1	98	1901	2572	1791	515	643	579	359	448	404	874	1091	983	16384	config	15741	15869	2048	2048	FALSE	Q3
1793	eurollm-22b-instruct-2512	SV	Q3_SV	2	98	1901	2572	1791	515	643	579	359	448	404	874	1091	983	16384	config	15741	15869	2048	2048	FALSE	Q3
1794	eurollm-22b-instruct-2512	SV	Q3_SV	3	98	1901	2572	1791	515	643	579	359	448	404	874	1091	983	16384	config	15741	15869	2048	2048	FALSE	Q3
1795	eurollm-22b-instruct-2512	SV	Q4_SV	1	103	1843	2519	1656	504	630	567	332	414	373	836	1044	940	16384	config	15754	15880	2048	2048	FALSE	Q4
1796	eurollm-22b-instruct-2512	SV	Q4_SV	2	103	1843	2519	1656	504	630	567	332	414	373	836	1044	940	16384	config	15754	15880	2048	2048	FALSE	Q4
1797	eurollm-22b-instruct-2512	SV	Q4_SV	3	103	1843	2519	1656	504	630	567	332	414	373	836	1044	940	16384	config	15754	15880	2048	2048	FALSE	Q4
1798	eurollm-22b-instruct-2512	SV	Q5_SV	1	109	1824	2506	1165	502	627	564	233	292	262	735	919	826	16384	config	15757	15882	2048	2048	FALSE	Q5
1799	eurollm-22b-instruct-2512	SV	Q5_SV	2	109	1824	2506	1165	502	627	564	233	292	262	735	919	826	16384	config	15757	15882	2048	2048	FALSE	Q5
1800	eurollm-22b-instruct-2512	SV	Q5_SV	3	109	1824	2506	1165	502	627	564	233	292	262	735	919	826	16384	config	15757	15882	2048	2048	FALSE	Q5
1801	eurollm-9b-instruct-2512	BG	Q1_BG	1	124	1887	2584	2431	517	646	582	487	608	548	1004	1254	1130	16384	config	15738	15867	2048	2048	FALSE	Q1
1802	eurollm-9b-instruct-2512	BG	Q1_BG	2	124	1887	2584	2431	517	646	582	487	608	548	1004	1254	1130	16384	config	15738	15867	2048	2048	FALSE	Q1
1803	eurollm-9b-instruct-2512	BG	Q1_BG	3	124	1887	2584	2431	517	646	582	487	608	548	1004	1254	1130	16384	config	15738	15867	2048	2048	FALSE	Q1
1804	eurollm-9b-instruct-2512	BG	Q2_BG	1	99	1862	2534	2239	507	634	570	448	560	504	955	1194	1074	16384	config	15750	15877	2048	2048	FALSE	Q2
1805	eurollm-9b-instruct-2512	BG	Q2_BG	2	99	1862	2534	2239	507	634	570	448	560	504	955	1194	1074	16384	config	15750	15877	2048	2048	FALSE	Q2
1806	eurollm-9b-instruct-2512	BG	Q2_BG	3	99	1862	2534	2239	507	634	570	448	560	504	955	1194	1074	16384	config	15750	15877	2048	2048	FALSE	Q2
1807	eurollm-9b-instruct-2512	BG	Q3_BG	1	109	1901	2583	2728	517	646	582	546	682	614	1063	1328	1196	16384	config	15738	15867	2048	2048	FALSE	Q3
1808	eurollm-9b-instruct-2512	BG	Q3_BG	2	109	1901	2583	2728	517	646	582	546	682	614	1063	1328	1196	16384	config	15738	15867	2048	2048	FALSE	Q3
1809	eurollm-9b-instruct-2512	BG	Q3_BG	3	109	1901	2583	2728	517	646	582	546	682	614	1063	1328	1196	16384	config	15738	15867	2048	2048	FALSE	Q3
1810	eurollm-9b-instruct-2512	BG	Q4_BG	1	106	1843	2522	1302	505	631	568	261	326	294	766	957	862	16384	config	15753	15879	2048	2048	FALSE	Q4
1811	eurollm-9b-instruct-2512	BG	Q4_BG	2	106	1843	2522	1302	505	631	568	261	326	294	766	957	862	16384	config	15753	15879	2048	2048	FALSE	Q4
1812	eurollm-9b-instruct-2512	BG	Q4_BG	3	106	1843	2522	1302	505	631	568	261	326	294	766	957	862	16384	config	15753	15879	2048	2048	FALSE	Q4
1813	eurollm-9b-instruct-2512	BG	Q5_BG	1	113	1824	2510	1666	502	628	565	334	417	376	836	1045	941	16384	config	15756	15882	2048	2048	FALSE	Q5
1814	eurollm-9b-instruct-2512	BG	Q5_BG	2	113	1824	2510	1666	502	628	565	334	417	376	836	1045	941	16384	config	15756	15882	2048	2048	FALSE	Q5
1815	eurollm-9b-instruct-2512	BG	Q5_BG	3	113	1824	2510	1666	502	628	565	334	417	376	836	1045	941	16384	config	15756	15882	2048	2048	FALSE	Q5
1816	eurollm-9b-instruct-2512	HR	Q1_HR	1	114	1887	2574	2018	515	644	580	404	505	454	919	1149	1034	16384	config	15740	15869	2048	2048	FALSE	Q1
1817	eurollm-9b-instruct-2512	HR	Q1_HR	2	114	1887	2574	2018	515	644	580	404	505	454	919	1149	1034	16384	config	15740	15869	2048	2048	FALSE	Q1
1818	eurollm-9b-instruct-2512	HR	Q1_HR	3	114	1887	2574	2018	515	644	580	404	505	454	919	1149	1034	16384	config	15740	15869	2048	2048	FALSE	Q1
1819	eurollm-9b-instruct-2512	HR	Q2_HR	1	104	1862	2539	2145	508	635	572	429	537	483	937	1172	1055	16384	config	15749	15876	2048	2048	FALSE	Q2
1820	eurollm-9b-instruct-2512	HR	Q2_HR	2	104	1862	2539	2145	508	635	572	429	537	483	937	1172	1055	16384	config	15749	15876	2048	2048	FALSE	Q2
1821	eurollm-9b-instruct-2512	HR	Q2_HR	3	104	1862	2539	2145	508	635	572	429	537	483	937	1172	1055	16384	config	15749	15876	2048	2048	FALSE	Q2
1822	eurollm-9b-instruct-2512	HR	Q3_HR	1	90	1901	2564	1765	513	641	577	353	442	398	866	1083	975	16384	config	15743	15871	2048	2048	FALSE	Q3
1823	eurollm-9b-instruct-2512	HR	Q3_HR	2	90	1901	2564	1765	513	641	577	353	442	398	866	1083	975	16384	config	15743	15871	2048	2048	FALSE	Q3
1824	eurollm-9b-instruct-2512	HR	Q3_HR	3	90	1901	2564	1765	513	641	577	353	442	398	866	1083	975	16384	config	15743	15871	2048	2048	FALSE	Q3
1825	eurollm-9b-instruct-2512	HR	Q4_HR	1	105	1843	2521	1808	505	631	568	362	452	407	867	1083	975	16384	config	15753	15879	2048	2048	FALSE	Q4
1826	eurollm-9b-instruct-2512	HR	Q4_HR	2	105	1843	2521	1808	505	631	568	362	452	407	867	1083	975	16384	config	15753	15879	2048	2048	FALSE	Q4
1827	eurollm-9b-instruct-2512	HR	Q4_HR	3	105	1843	2521	1808	505	631	568	362	452	407	867	1083	975	16384	config	15753	15879	2048	2048	FALSE	Q4
1828	eurollm-9b-instruct-2512	HR	Q5_HR	1	109	1824	2506	1718	502	627	564	344	430	387	846	1057	951	16384	config	15757	15882	2048	2048	FALSE	Q5
1829	eurollm-9b-instruct-2512	HR	Q5_HR	2	109	1824	2506	1718	502	627	564	344	430	387	846	1057	951	16384	config	15757	15882	2048	2048	FALSE	Q5
1830	eurollm-9b-instruct-2512	HR	Q5_HR	3	109	1824	2506	1718	502	627	564	344	430	387	846	1057	951	16384	config	15757	15882	2048	2048	FALSE	Q5
1831	eurollm-9b-instruct-2512	CS	Q1_CS	1	111	1887	2571	1612	515	643	579	323	403	363	838	1046	942	16384	config	15741	15869	2048	2048	FALSE	Q1
1832	eurollm-9b-instruct-2512	CS	Q1_CS	2	111	1887	2571	1612	515	643	579	323	403	363	838	1046	942	16384	config	15741	15869	2048	2048	FALSE	Q1
1833	eurollm-9b-instruct-2512	CS	Q1_CS	3	111	1887	2571	1612	515	643	579	323	403	363	838	1046	942	16384	config	15741	15869	2048	2048	FALSE	Q1
1834	eurollm-9b-instruct-2512	CS	Q2_CS	1	92	1862	2527	1534	506	632	569	307	384	346	813	1016	915	16384	config	15752	15878	2048	2048	FALSE	Q2
1835	eurollm-9b-instruct-2512	CS	Q2_CS	2	92	1862	2527	1534	506	632	569	307	384	346	813	1016	915	16384	config	15752	15878	2048	2048	FALSE	Q2
1836	eurollm-9b-instruct-2512	CS	Q2_CS	3	92	1862	2527	1534	506	632	569	307	384	346	813	1016	915	16384	config	15752	15878	2048	2048	FALSE	Q2
1837	eurollm-9b-instruct-2512	CS	Q3_CS	1	87	1901	2561	1860	513	641	577	372	465	418	885	1106	995	16384	config	15743	15871	2048	2048	FALSE	Q3
1838	eurollm-9b-instruct-2512	CS	Q3_CS	2	87	1901	2561	1860	513	641	577	372	465	418	885	1106	995	16384	config	15743	15871	2048	2048	FALSE	Q3
1839	eurollm-9b-instruct-2512	CS	Q3_CS	3	87	1901	2561	1860	513	641	577	372	465	418	885	1106	995	16384	config	15743	15871	2048	2048	FALSE	Q3
